go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0005575	cellular_component	cellular_component	63629	inferred	1	27963674	matK
GO:0005622	intracellular	cellular_component	63629	inferred	1	27963674	matK
GO:0005623	cell	cellular_component	63629	inferred	1	27963674	matK
GO:0005737	cytoplasm	cellular_component	63629	inferred	1	27963674	matK
GO:0006139	nucleobase-containing compound metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0006396	RNA processing	biological_process	63629	inferred	1	27963674	matK
GO:0006725	cellular aromatic compound metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0006807	nitrogen compound metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0008150	biological_process	biological_process	63629	inferred	1	27963674	matK
GO:0008152	metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0008380	RNA splicing	biological_process	63629	inferred	1	27963674	matK
GO:0009536	plastid	cellular_component	63629	inferred	1	27963674	matK
GO:0009987	cellular process	biological_process	63629	inferred	1	27963674	matK
GO:0010467	gene expression	biological_process	63629	inferred	1	27963674	matK
GO:0016070	RNA metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0034641	cellular nitrogen compound metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0043170	macromolecule metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0043226	organelle	cellular_component	63629	inferred	1	27963674	matK
GO:0043227	membrane-bounded organelle	cellular_component	63629	inferred	1	27963674	matK
GO:0043229	intracellular organelle	cellular_component	63629	inferred	1	27963674	matK
GO:0043231	intracellular membrane-bounded organelle	cellular_component	63629	inferred	1	27963674	matK
GO:0044237	cellular metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0044238	primary metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0044424	intracellular part	cellular_component	63629	inferred	1	27963674	matK
GO:0044444	cytoplasmic part	cellular_component	63629	inferred	1	27963674	matK
GO:0044464	cell part	cellular_component	63629	inferred	1	27963674	matK
GO:0046483	heterocycle metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0071704	organic substance metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:0090304	nucleic acid metabolic process	biological_process	63629	inferred	1	27963674	matK
GO:1901360	organic cyclic compound metabolic process	biological_process	63629	inferred	1	27963674	matK
