go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0005575	cellular_component	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0005622	intracellular	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0005623	cell	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0005737	cytoplasm	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0005739	mitochondrion	cellular_component	4535	inferred	1	25016145	rpoA
GO:0006139	nucleobase-containing compound metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0006396	RNA processing	biological_process	4535	inferred	1	25016132	matK
GO:0006725	cellular aromatic compound metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0006807	nitrogen compound metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0008150	biological_process	biological_process	4535	inferred	1	25016132	matK
GO:0008152	metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0008380	RNA splicing	biological_process	4535	inferred	1	25016132	matK
GO:0009536	plastid	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0009987	cellular process	biological_process	4535	inferred	1	25016132	matK
GO:0010467	gene expression	biological_process	4535	inferred	1	25016132	matK
GO:0016023	cytoplasmic, membrane-bounded vesicle	cellular_component	4535	inferred	1	25016118	psbJ
GO:0016070	RNA metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0031410	cytoplasmic vesicle	cellular_component	4535	inferred	1	25016118	psbJ
GO:0031982	vesicle	cellular_component	4535	inferred	1	25016118	psbJ
GO:0031988	membrane-bounded vesicle	cellular_component	4535	inferred	1	25016118	psbJ
GO:0034641	cellular nitrogen compound metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0043170	macromolecule metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0043226	organelle	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0043227	membrane-bounded organelle	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0043229	intracellular organelle	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0043231	intracellular membrane-bounded organelle	cellular_component	4535	inferred	7	25016118|25016131|25016132|25016134|25016145|25016153|25016157	psbJ|psbL|matK|rpl16|rpoA|petA|psaA
GO:0044237	cellular metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0044238	primary metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0044260	cellular macromolecule metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0046483	heterocycle metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0071704	organic substance metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0090304	nucleic acid metabolic process	biological_process	4535	inferred	1	25016132	matK
GO:0097708	intracellular vesicle	cellular_component	4535	inferred	1	25016118	psbJ
GO:1901360	organic cyclic compound metabolic process	biological_process	4535	inferred	1	25016132	matK
